"names","center_x","center_y","cluster_no","cell_type"
"2997859600239100130-mPFC_NF3_r1-mPFC","11539.4402614439","598.176332940023","17","N_Vip"
"2997859600239100131-mPFC_NF3_r1-mPFC","11527.3345487217","600.098322715621","5","N_Otof"
"2997859600239100147-mPFC_NF3_r1-mPFC","11530.272714927","612.018631394724","5","N_Otof"
"2997859600239100162-mPFC_NF3_r1-mPFC","11598.632635716","517.534628480233","5","N_Otof"
"2997859600239100167-mPFC_NF3_r1-mPFC","11567.7382230299","517.423394433165","5","N_Otof"
"2997859600239100170-mPFC_NF3_r1-mPFC","11613.1323196534","522.54226228934","5","N_Otof"
"2997859600239100171-mPFC_NF3_r1-mPFC","11554.5543607079","561.595808517641","5","N_Otof"
"2997859600239100175-mPFC_NF3_r1-mPFC","11581.918151845","534.747149938065","5","N_Otof"
"2997859600239100177-mPFC_NF3_r1-mPFC","11545.3636493742","536.03181244607","5","N_Otof"
"2997859600239100181-mPFC_NF3_r1-mPFC","11558.8297310833","546.522053675832","5","N_Otof"
"2997859600239100184-mPFC_NF3_r1-mPFC","11522.9869370067","564.430730677516","5","N_Otof"
"2997859600239100185-mPFC_NF3_r1-mPFC","11567.7168537567","569.383234384723","5","N_Otof"
"2997859600239100186-mPFC_NF3_r1-mPFC","11589.1016710648","574.855338338154","17","N_Vip"
"2997859600239100188-mPFC_NF3_r1-mPFC","11520.0354969296","578.204845496519","5","N_Otof"
"2997859600239100190-mPFC_NF3_r1-mPFC","11538.7716121461","595.912010884648","17","N_Vip"
"2997859600239100191-mPFC_NF3_r1-mPFC","11552.2756580216","599.755640540069","5","N_Otof"
"2997859600239100202-mPFC_NF3_r1-mPFC","11560.5745942267","559.698377799057","5","N_Otof"
"2997859600239100206-mPFC_NF3_r1-mPFC","11524.2798647608","607.553327536147","5","N_Otof"
"2997859600239200004-mPFC_NF3_r1-mPFC","11542.1488827622","504.753259613161","5","N_Otof"
"2997859600239200005-mPFC_NF3_r1-mPFC","11517.9256798284","503.298661162325","17","N_Vip"
"2997859600239200010-mPFC_NF3_r1-mPFC","11569.3937752359","515.590887756077","5","N_Otof"
"2997859600239200022-mPFC_NF3_r1-mPFC","11566.0248894541","558.483706651966","5","N_Otof"
"2997859600239200032-mPFC_NF3_r1-mPFC","11565.9336369149","580.357154848236","5","N_Otof"
"2997859600239200034-mPFC_NF3_r1-mPFC","11515.8587367508","579.492885624314","9","N_Rprm"
"2997859600239200040-mPFC_NF3_r1-mPFC","11550.8919021383","600.425746927322","5","N_Otof"
"2997859600239200044-mPFC_NF3_r1-mPFC","11570.539638071","613.891310246158","5","N_Otof"
"2997859600239200046-mPFC_NF3_r1-mPFC","11521.145078753","614.168180575794","5","N_Otof"
"2997859600239200049-mPFC_NF3_r1-mPFC","11577.4581717139","510.135719518304","5","N_Otof"
"2997859600239200053-mPFC_NF3_r1-mPFC","11503.8464879818","522.612573491077","5","N_Otof"
"2997859600239200068-mPFC_NF3_r1-mPFC","11581.730168186","511.01167953103","5","N_Otof"
"2997859600239200077-mPFC_NF3_r1-mPFC","11504.4801332241","574.462336226203","5","N_Otof"
"2997859600239200086-mPFC_NF3_r1-mPFC","11518.7326177852","615.321886069835","5","N_Otof"
"2997859600240100025-mPFC_NF3_r1-mPFC","11712.8602730196","520.976227121587","5","N_Otof"
"2997859600240100058-mPFC_NF3_r1-mPFC","11712.5874553202","555.985377749036","9","N_Rprm"
"2997859600240100063-mPFC_NF3_r1-mPFC","11699.477140403","555.006896253773","5","N_Otof"
"2997859600240100064-mPFC_NF3_r1-mPFC","11664.1069458854","559.533345957416","5","N_Otof"
"2997859600240100069-mPFC_NF3_r1-mPFC","11634.524996288","565.393031196778","5","N_Otof"
"2997859600240100070-mPFC_NF3_r1-mPFC","11691.5927133974","565.942571068451","5","N_Otof"
"2997859600240100072-mPFC_NF3_r1-mPFC","11665.457027505","569.870287667757","5","N_Otof"
"2997859600240100082-mPFC_NF3_r1-mPFC","11731.4141657595","578.374736875646","5","N_Otof"
"2997859600240100083-mPFC_NF3_r1-mPFC","11648.7360026425","578.361567988111","5","N_Otof"
"2997859600240100091-mPFC_NF3_r1-mPFC","11679.373815542","582.058003876978","5","N_Otof"
"2997859600240100095-mPFC_NF3_r1-mPFC","11667.5757009843","586.627579623148","11","N_Lhx6"
"2997859600240100099-mPFC_NF3_r1-mPFC","11725.8266863273","588.093763686099","1","N_Slc30a3"
"2997859600240100100-mPFC_NF3_r1-mPFC","11717.1486310728","590.192152490551","10","N_Crym"
"2997859600240100115-mPFC_NF3_r1-mPFC","11642.586541499","597.955150241142","5","N_Otof"
"2997859600240100118-mPFC_NF3_r1-mPFC","11707.7988440089","598.530699810058","5","N_Otof"
"2997859600240100124-mPFC_NF3_r1-mPFC","11727.2877835421","603.850231078338","5","N_Otof"
"2997859600240100128-mPFC_NF3_r1-mPFC","11630.2931839574","603.733737670782","1","N_Slc30a3"
"2997859600240100129-mPFC_NF3_r1-mPFC","11665.7635910858","606.130121558935","1","N_Slc30a3"
"2997859600240100159-mPFC_NF3_r1-mPFC","11684.8292032793","505.521584321371","5","N_Otof"
"2997859600240100161-mPFC_NF3_r1-mPFC","11702.9129325863","512.554952240161","5","N_Otof"
"2997859600240100162-mPFC_NF3_r1-mPFC","11663.8084943282","515.516327343818","5","N_Otof"
"2997859600240100163-mPFC_NF3_r1-mPFC","11671.4219110722","541.268089989676","5","N_Otof"
"2997859600240100165-mPFC_NF3_r1-mPFC","11644.1906082156","521.478963978014","5","N_Otof"
"2997859600240100168-mPFC_NF3_r1-mPFC","11655.6086514403","527.447114803053","5","N_Otof"
"2997859600240100172-mPFC_NF3_r1-mPFC","11688.6272071684","569.223420055262","13","N_Sst"
"2997859600240100174-mPFC_NF3_r1-mPFC","11730.1976263676","583.850635021165","5","N_Otof"
"2997859600240100175-mPFC_NF3_r1-mPFC","11647.2391093765","541.545921626437","5","N_Otof"
"2997859600240100178-mPFC_NF3_r1-mPFC","11684.2318315198","552.154887306207","5","N_Otof"
"2997859600240100179-mPFC_NF3_r1-mPFC","11706.7151708928","596.753865535592","5","N_Otof"
"2997859600240100180-mPFC_NF3_r1-mPFC","11641.8668515236","552.808587514369","5","N_Otof"
"2997859600240100181-mPFC_NF3_r1-mPFC","11660.0197480913","556.984449800477","5","N_Otof"
"2997859600240100183-mPFC_NF3_r1-mPFC","11630.732534246","566.44062811599","5","N_Otof"
"2997859600240100186-mPFC_NF3_r1-mPFC","11633.8262875357","580.146961094104","5","N_Otof"
"2997859600240100187-mPFC_NF3_r1-mPFC","11681.8441746995","581.840243075054","5","N_Otof"
"2997859600240100189-mPFC_NF3_r1-mPFC","11625.8259579287","598.37551321563","5","N_Otof"
"2997859600240100194-mPFC_NF3_r1-mPFC","11663.0246015632","595.411083463234","5","N_Otof"
"2997859600240100195-mPFC_NF3_r1-mPFC","11639.1997752347","596.929785879898","5","N_Otof"
"2997859600240100201-mPFC_NF3_r1-mPFC","11646.4368552883","510.078935038749","17","N_Vip"
"2997859600240100202-mPFC_NF3_r1-mPFC","11668.0822754722","538.018868854389","5","N_Otof"
"2997859600240100205-mPFC_NF3_r1-mPFC","11633.4030065899","529.305890374099","5","N_Otof"
"2997859600240100218-mPFC_NF3_r1-mPFC","11670.7229225204","591.552480752877","5","N_Otof"
"2997859600240100219-mPFC_NF3_r1-mPFC","11656.4366459125","592.356686987488","5","N_Otof"
"2997859600240200024-mPFC_NF3_r1-mPFC","11667.4272458066","584.700985748817","11","N_Lhx6"
"2997859600240200025-mPFC_NF3_r1-mPFC","11714.3448415381","586.558079020893","1","N_Slc30a3"
"2997859600240200026-mPFC_NF3_r1-mPFC","11649.4427966911","592.159426528354","1","N_Slc30a3"
"2997859600240200029-mPFC_NF3_r1-mPFC","11740.296543114","592.47726083444","1","N_Slc30a3"
"2997859600240200045-mPFC_NF3_r1-mPFC","11654.2682195347","616.098804119289","10","N_Crym"
"2997859600240200048-mPFC_NF3_r1-mPFC","11644.4394672703","500.118936433642","5","N_Otof"
"2997859600240200056-mPFC_NF3_r1-mPFC","11734.6574593654","530.723580053774","5","N_Otof"
"2997859600240200072-mPFC_NF3_r1-mPFC","11688.8398070993","568.6760921801","13","N_Sst"
"2997859600241100024-mPFC_NF3_r1-mPFC","11775.7140065056","506.102834875695","5","N_Otof"
"2997859600241100031-mPFC_NF3_r1-mPFC","11818.6052080643","531.790503217849","1","N_Slc30a3"
"2997859600241100036-mPFC_NF3_r1-mPFC","11746.457210308","516.507048165477","5","N_Otof"
"2997859600241100039-mPFC_NF3_r1-mPFC","11773.4555003648","517.741993148498","5","N_Otof"
"2997859600241100050-mPFC_NF3_r1-mPFC","11811.6232442017","531.196662255663","1","N_Slc30a3"
"2997859600241100076-mPFC_NF3_r1-mPFC","11832.5261223806","544.785570156429","5","N_Otof"
"2997859600241100077-mPFC_NF3_r1-mPFC","11754.2211260639","545.294591853713","1","N_Slc30a3"
"2997859600241100091-mPFC_NF3_r1-mPFC","11787.8748771914","559.535150281136","1","N_Slc30a3"
"2997859600241100098-mPFC_NF3_r1-mPFC","11826.0209639745","559.765428868237","1","N_Slc30a3"
"2997859600241100107-mPFC_NF3_r1-mPFC","11837.4361650368","571.472512369494","1","N_Slc30a3"
"2997859600241100121-mPFC_NF3_r1-mPFC","11792.0241367503","584.044833710193","10","N_Crym"
"2997859600241100137-mPFC_NF3_r1-mPFC","11763.9163858883","594.350477360937","1","N_Slc30a3"
"2997859600241100140-mPFC_NF3_r1-mPFC","11775.9434372074","593.313528480884","1","N_Slc30a3"
"2997859600241100147-mPFC_NF3_r1-mPFC","11744.7779235057","595.152724200413","1","N_Slc30a3"
"2997859600241100149-mPFC_NF3_r1-mPFC","11790.077992802","593.248997114949","5","N_Otof"
"2997859600241100189-mPFC_NF3_r1-mPFC","11831.2657806412","512.116056138959","5","N_Otof"
"2997859600241100195-mPFC_NF3_r1-mPFC","11848.3124424441","539.444828251638","5","N_Otof"
"2997859600241100201-mPFC_NF3_r1-mPFC","11778.3610130867","535.299935608165","5","N_Otof"
"2997859600241100210-mPFC_NF3_r1-mPFC","11777.2874492993","552.12807643276","5","N_Otof"
"2997859600241100215-mPFC_NF3_r1-mPFC","11823.3070376077","562.781394493511","1","N_Slc30a3"
"2997859600241100216-mPFC_NF3_r1-mPFC","11810.3356639405","571.246902077243","1","N_Slc30a3"
"2997859600241100217-mPFC_NF3_r1-mPFC","11763.7991369619","573.265597069689","5","N_Otof"
"2997859600241100218-mPFC_NF3_r1-mPFC","11786.2536758514","573.763407230448","1","N_Slc30a3"
"2997859600241100221-mPFC_NF3_r1-mPFC","11791.3822493853","591.592844624614","1","N_Slc30a3"
"2997859600241100235-mPFC_NF3_r1-mPFC","11811.182382986","518.653633536919","5","N_Otof"
"2997859600241100241-mPFC_NF3_r1-mPFC","11814.4428558744","533.243042951844","5","N_Otof"
"2997859600241100243-mPFC_NF3_r1-mPFC","11783.4967701131","535.524567464812","5","N_Otof"
"2997859600241100244-mPFC_NF3_r1-mPFC","11799.9650499314","532.97264002637","1","N_Slc30a3"
"2997859600241100245-mPFC_NF3_r1-mPFC","11750.7615598869","536.842983543012","5","N_Otof"
"2997859600241100247-mPFC_NF3_r1-mPFC","11824.2966514504","547.303045509806","1","N_Slc30a3"
"2997859600241100248-mPFC_NF3_r1-mPFC","11753.8202048304","549.305746832352","1","N_Slc30a3"
"2997859600241200003-mPFC_NF3_r1-mPFC","11844.2713446411","499.875784657491","5","N_Otof"
"2997859600241200004-mPFC_NF3_r1-mPFC","11836.5453549426","500.524064194133","5","N_Otof"
"2997859600241200013-mPFC_NF3_r1-mPFC","11787.0568960345","535.317670530024","5","N_Otof"
"2997859600241200027-mPFC_NF3_r1-mPFC","11803.8778942428","584.991664539983","1","N_Slc30a3"
"2997859600241200036-mPFC_NF3_r1-mPFC","11824.6883016197","609.040012477623","1","N_Slc30a3"
"2997859600241200056-mPFC_NF3_r1-mPFC","11742.7014689359","528.085235988965","5","N_Otof"
"2997859600242100020-mPFC_NF3_r1-mPFC","11866.7153766504","503.454017998066","5","N_Otof"
"2997859600242100090-mPFC_NF3_r1-mPFC","11894.7472360948","549.245961786021","1","N_Slc30a3"
"2997859600242100115-mPFC_NF3_r1-mPFC","11948.7583620757","570.869844197346","1","N_Slc30a3"
"2997859600242100168-mPFC_NF3_r1-mPFC","11909.6418640127","600.50786929508","1","N_Slc30a3"
"2997859600242100173-mPFC_NF3_r1-mPFC","11966.9798132259","601.32855253102","1","N_Slc30a3"
"2997859600242100174-mPFC_NF3_r1-mPFC","11924.054407494","600.390827410787","13","N_Sst"
"2997859600242100227-mPFC_NF3_r1-mPFC","11928.2479029821","510.37415547266","5","N_Otof"
"2997859600242100231-mPFC_NF3_r1-mPFC","11865.9644329148","517.799284087954","5","N_Otof"
"2997859600242100235-mPFC_NF3_r1-mPFC","11931.0184517722","525.894374665227","13","N_Sst"
"2997859600242100237-mPFC_NF3_r1-mPFC","11864.4030762412","538.676870091081","1","N_Slc30a3"
"2997859600242100243-mPFC_NF3_r1-mPFC","11943.3849745696","549.648856167235","1","N_Slc30a3"
"2997859600242100256-mPFC_NF3_r1-mPFC","11932.1727070458","597.865350789895","1","N_Slc30a3"
"2997859600242100257-mPFC_NF3_r1-mPFC","11863.0773523847","604.2694043796","11","N_Lhx6"
"2997859600242100258-mPFC_NF3_r1-mPFC","11880.9754072064","603.91966323061","1","N_Slc30a3"
"2997859600242100259-mPFC_NF3_r1-mPFC","11951.5875842303","602.632461692067","11","N_Lhx6"
"2997859600242100271-mPFC_NF3_r1-mPFC","11883.0218168888","614.943977084907","17","N_Vip"
"2997859600242200007-mPFC_NF3_r1-mPFC","11858.2245768285","508.587747575973","1","N_Slc30a3"
"2997859600242200054-mPFC_NF3_r1-mPFC","11874.8950184827","599.97854317397","1","N_Slc30a3"
"2997859600243100049-mPFC_NF3_r1-mPFC","11996.6990196877","526.251849278033","5","N_Otof"
"2997859600243100050-mPFC_NF3_r1-mPFC","12036.7139691122","521.008722069241","1","N_Slc30a3"
"2997859600243100051-mPFC_NF3_r1-mPFC","11987.5370710509","526.080151711587","1","N_Slc30a3"
"2997859600243100084-mPFC_NF3_r1-mPFC","11995.4908313248","545.780854184075","1","N_Slc30a3"
"2997859600243100085-mPFC_NF3_r1-mPFC","12032.4312323006","547.827290676415","11","N_Lhx6"
"2997859600243100090-mPFC_NF3_r1-mPFC","12050.0501687815","551.491909001718","1","N_Slc30a3"
"2997859600243100146-mPFC_NF3_r1-mPFC","12054.6903882932","580.334835966313","1","N_Slc30a3"
"2997859600243100162-mPFC_NF3_r1-mPFC","11988.8785635758","588.776639309393","1","N_Slc30a3"
"2997859600243100164-mPFC_NF3_r1-mPFC","12034.1889908489","586.159438117604","1","N_Slc30a3"
"2997859600243100185-mPFC_NF3_r1-mPFC","11993.1378151435","597.458910360754","5","N_Otof"
"2997859600243100240-mPFC_NF3_r1-mPFC","12069.993271883","508.321062925944","1","N_Slc30a3"
"2997859600243100243-mPFC_NF3_r1-mPFC","11988.2880126842","508.298878283219","1","N_Slc30a3"
"2997859600243100246-mPFC_NF3_r1-mPFC","12021.9041938155","514.952336900946","1","N_Slc30a3"
"2997859600243100253-mPFC_NF3_r1-mPFC","11993.4343804944","592.772079462572","1","N_Slc30a3"
"2997859600243100256-mPFC_NF3_r1-mPFC","12078.5412288066","608.520027290787","1","N_Slc30a3"
"2997859600243100259-mPFC_NF3_r1-mPFC","12034.2316653894","535.037717111258","1","N_Slc30a3"
"2997859600243100270-mPFC_NF3_r1-mPFC","12053.1082411537","577.683338803884","1","N_Slc30a3"
"2997859600243100272-mPFC_NF3_r1-mPFC","12018.1681616573","592.307123915834","1","N_Slc30a3"
"2997859600243100276-mPFC_NF3_r1-mPFC","12063.1536462384","604.629065205901","1","N_Slc30a3"
"2997859600243100277-mPFC_NF3_r1-mPFC","12047.6272281014","608.700464712189","1","N_Slc30a3"
"2997859600243100294-mPFC_NF3_r1-mPFC","12005.7230095896","578.897833653434","1","N_Slc30a3"
"2997859600243200003-mPFC_NF3_r1-mPFC","11996.9123951667","507.885986496519","1","N_Slc30a3"
"2997859600243200009-mPFC_NF3_r1-mPFC","11978.6909173065","523.552348940816","1","N_Slc30a3"
"2997859600243200017-mPFC_NF3_r1-mPFC","12038.0097442209","537.487571105207","1","N_Slc30a3"
"2997859600243200042-mPFC_NF3_r1-mPFC","12048.2036515925","602.758638381382","1","N_Slc30a3"
"2997859600243200065-mPFC_NF3_r1-mPFC","12010.4550564581","613.934158542747","1","N_Slc30a3"
"2997859600243200069-mPFC_NF3_r1-mPFC","12089.131480841","547.319517815782","1","N_Slc30a3"
"2997859600244100016-mPFC_NF3_r1-mPFC","12128.7219268282","512.937093330641","1","N_Slc30a3"
"2997859600244100018-mPFC_NF3_r1-mPFC","12115.9557185848","519.875735713037","1","N_Slc30a3"
"2997859600244100021-mPFC_NF3_r1-mPFC","12185.9439159699","528.032341408894","1","N_Slc30a3"
"2997859600244100041-mPFC_NF3_r1-mPFC","12188.3511535672","546.355192299905","1","N_Slc30a3"
"2997859600244100049-mPFC_NF3_r1-mPFC","12162.5447574882","556.307484182953","11","N_Lhx6"
"2997859600244100054-mPFC_NF3_r1-mPFC","12192.9614821395","561.171756934801","11","N_Lhx6"
"2997859600244100068-mPFC_NF3_r1-mPFC","12121.1537034112","570.654523760765","1","N_Slc30a3"
"2997859600244100091-mPFC_NF3_r1-mPFC","12195.9938439125","589.304341393385","1","N_Slc30a3"
"2997859600244100093-mPFC_NF3_r1-mPFC","12203.6898680825","588.432704638918","1","N_Slc30a3"
"2997859600244100100-mPFC_NF3_r1-mPFC","12137.2290227014","590.87394980275","1","N_Slc30a3"
"2997859600244100152-mPFC_NF3_r1-mPFC","12178.0125493566","611.043833741736","1","N_Slc30a3"
"2997859600244100155-mPFC_NF3_r1-mPFC","12171.407280506","615.523122966402","1","N_Slc30a3"
"2997859600244100180-mPFC_NF3_r1-mPFC","12194.1350399512","530.849723624701","1","N_Slc30a3"
"2997859600244100197-mPFC_NF3_r1-mPFC","12122.4570104374","572.530805907085","1","N_Slc30a3"
"2997859600244100199-mPFC_NF3_r1-mPFC","12159.9062647987","584.70374506065","1","N_Slc30a3"
"2997859600244100200-mPFC_NF3_r1-mPFC","12138.6926486265","588.841587244176","1","N_Slc30a3"
"2997859600244100201-mPFC_NF3_r1-mPFC","12172.9410264204","592.492984451872","1","N_Slc30a3"
"2997859600244100205-mPFC_NF3_r1-mPFC","12185.3006658322","600.820538951138","10","N_Crym"
"2997859600244200008-mPFC_NF3_r1-mPFC","12101.7846372954","522.287534321089","1","N_Slc30a3"
"2997859600244200015-mPFC_NF3_r1-mPFC","12098.4738498375","532.112970212462","11","N_Lhx6"
"2997859600244200024-mPFC_NF3_r1-mPFC","12117.7345515834","579.342785845831","1","N_Slc30a3"
"2997859600244200041-mPFC_NF3_r1-mPFC","12111.5014681231","613.370071148254","1","N_Slc30a3"
"2997859600244200042-mPFC_NF3_r1-mPFC","12159.0098690999","614.482372963058","1","N_Slc30a3"
"2997859600244200055-mPFC_NF3_r1-mPFC","12180.7390461373","500.972235323663","1","N_Slc30a3"
"2997859600245100030-mPFC_NF3_r1-mPFC","12271.912494909","514.958504851488","1","N_Slc30a3"
"2997859600245100035-mPFC_NF3_r1-mPFC","12225.7686866608","517.851909407321","1","N_Slc30a3"
"2997859600245100042-mPFC_NF3_r1-mPFC","12317.1124558213","523.860680858025","20","N_Npy"
"2997859600245100046-mPFC_NF3_r1-mPFC","12249.0374702646","533.75353523134","1","N_Slc30a3"
"2997859600245100048-mPFC_NF3_r1-mPFC","12279.2455525744","535.617400420375","1","N_Slc30a3"
"2997859600245100051-mPFC_NF3_r1-mPFC","12278.3900216651","551.213391741182","16","N_Dusp1"
"2997859600245100053-mPFC_NF3_r1-mPFC","12261.7059659811","559.838474671083","1","N_Slc30a3"
"2997859600245100055-mPFC_NF3_r1-mPFC","12247.3255005868","561.112460951306","1","N_Slc30a3"
"2997859600245100059-mPFC_NF3_r1-mPFC","12295.1404231066","570.826049643007","1","N_Slc30a3"
"2997859600245100060-mPFC_NF3_r1-mPFC","12323.6678878065","573.97842872726","1","N_Slc30a3"
"2997859600245100062-mPFC_NF3_r1-mPFC","12273.5230357914","583.315705992466","1","N_Slc30a3"
"2997859600245100063-mPFC_NF3_r1-mPFC","12297.1242614597","589.887411581983","1","N_Slc30a3"
"2997859600245100067-mPFC_NF3_r1-mPFC","12309.161122754","592.861910579813","1","N_Slc30a3"
"2997859600245100098-mPFC_NF3_r1-mPFC","12302.4191424026","507.377615151301","1","N_Slc30a3"
"2997859600245100100-mPFC_NF3_r1-mPFC","12237.9354363626","547.703839428763","1","N_Slc30a3"
"2997859600245100101-mPFC_NF3_r1-mPFC","12317.1019239628","516.882963276235","20","N_Npy"
"2997859600245100115-mPFC_NF3_r1-mPFC","12250.5608296106","566.23687465865","1","N_Slc30a3"
"2997859600245100139-mPFC_NF3_r1-mPFC","12332.6424008666","588.248352883014","1","N_Slc30a3"
"2997859600245200034-mPFC_NF3_r1-mPFC","12321.7019553881","616.484846972675","1","N_Slc30a3"
"2997859600245200049-mPFC_NF3_r1-mPFC","12280.0150042978","503.735965295233","1","N_Slc30a3"
"2997859600245200064-mPFC_NF3_r1-mPFC","12220.870050937","522.968745206021","1","N_Slc30a3"
"2997859600245200072-mPFC_NF3_r1-mPFC","12295.6549014156","576.825065049019","1","N_Slc30a3"
"2997859600246100013-mPFC_NF3_r1-mPFC","12389.377760438","504.894018846808","11","N_Lhx6"
"2997859600246100015-mPFC_NF3_r1-mPFC","12399.089455357","505.349354375258","11","N_Lhx6"
"2997859600246100018-mPFC_NF3_r1-mPFC","12358.3688486368","512.077440530661","1","N_Slc30a3"
"2997859600246100024-mPFC_NF3_r1-mPFC","12442.4045570099","513.941940507795","1","N_Slc30a3"
"2997859600246100025-mPFC_NF3_r1-mPFC","12346.8274264698","518.431080330901","17","N_Vip"
"2997859600246100026-mPFC_NF3_r1-mPFC","12378.7156647713","519.681731312705","1","N_Slc30a3"
"2997859600246100032-mPFC_NF3_r1-mPFC","12418.9961931134","527.127642006554","1","N_Slc30a3"
"2997859600246100035-mPFC_NF3_r1-mPFC","12347.4634186145","537.668594377017","1","N_Slc30a3"
"2997859600246100038-mPFC_NF3_r1-mPFC","12417.2731857621","540.60296965366","1","N_Slc30a3"
