names,center_x,center_y,cluster_no,cell_type,fov
2985094901511100027-mPFC_FR2_r1-mPFC,10671.2440292817,3447.85444603658,4,N_Arhgap25,mPFC_FR2_r1-mPFC
2985094901511100036-mPFC_FR2_r1-mPFC,10720.2834439647,3458.23717471697,4,N_Arhgap25,mPFC_FR2_r1-mPFC
2985094901511100040-mPFC_FR2_r1-mPFC,10736.7607582036,3463.90841219333,4,N_Arhgap25,mPFC_FR2_r1-mPFC
2985094901511100050-mPFC_FR2_r1-mPFC,10707.9635060525,3470.85521459231,4,N_Arhgap25,mPFC_FR2_r1-mPFC
2985094901511100055-mPFC_FR2_r1-mPFC,10663.8130637091,3477.94558834482,4,N_Arhgap25,mPFC_FR2_r1-mPFC
2985094901511100056-mPFC_FR2_r1-mPFC,10694.8567740363,3477.98508001065,4,N_Arhgap25,mPFC_FR2_r1-mPFC
2985094901511100057-mPFC_FR2_r1-mPFC,10721.2869497813,3474.94949443478,4,N_Arhgap25,mPFC_FR2_r1-mPFC
2985094901511100062-mPFC_FR2_r1-mPFC,10673.0466266358,3484.10301464771,4,N_Arhgap25,mPFC_FR2_r1-mPFC
2985094901511100067-mPFC_FR2_r1-mPFC,10703.1806306143,3493.63456090947,8,N_Nptx1/Itm2a,mPFC_FR2_r1-mPFC
2985094901511100072-mPFC_FR2_r1-mPFC,10672.3755232392,3499.5898319192,4,N_Arhgap25,mPFC_FR2_r1-mPFC
2985094901511100080-mPFC_FR2_r1-mPFC,10702.1146644996,3505.67052443136,4,N_Arhgap25,mPFC_FR2_r1-mPFC
2985094901511100081-mPFC_FR2_r1-mPFC,10714.8732261442,3504.94213177782,4,N_Arhgap25,mPFC_FR2_r1-mPFC
2985094901511100087-mPFC_FR2_r1-mPFC,10728.7687575118,3509.10659256187,4,N_Arhgap25,mPFC_FR2_r1-mPFC
2985094901511100090-mPFC_FR2_r1-mPFC,10688.7846317144,3513.968221244,4,N_Arhgap25,mPFC_FR2_r1-mPFC
2985094901511100091-mPFC_FR2_r1-mPFC,10724.989340931,3516.52492358669,4,N_Arhgap25,mPFC_FR2_r1-mPFC
2985094901511100101-mPFC_FR2_r1-mPFC,10735.9373445773,3528.00120604759,4,N_Arhgap25,mPFC_FR2_r1-mPFC
2985094901511100123-mPFC_FR2_r1-mPFC,10721.3292396026,3423.77206283433,4,N_Arhgap25,mPFC_FR2_r1-mPFC
2985094901511100126-mPFC_FR2_r1-mPFC,10683.69177051,3430.20222416953,4,N_Arhgap25,mPFC_FR2_r1-mPFC
2985094901511100128-mPFC_FR2_r1-mPFC,10672.2645547799,3445.8150799694,4,N_Arhgap25,mPFC_FR2_r1-mPFC
2985094901511100135-mPFC_FR2_r1-mPFC,10720.6730496417,3476.89982353202,4,N_Arhgap25,mPFC_FR2_r1-mPFC
2985094901511100143-mPFC_FR2_r1-mPFC,10680.1555509955,3464.76188885663,4,N_Arhgap25,mPFC_FR2_r1-mPFC
2985094901511100148-mPFC_FR2_r1-mPFC,10687.3003372289,3505.72755354956,16,N_Dusp1,mPFC_FR2_r1-mPFC
2985094901511100160-mPFC_FR2_r1-mPFC,10712.6074276065,3508.5471371589,4,N_Arhgap25,mPFC_FR2_r1-mPFC
2985094901511100161-mPFC_FR2_r1-mPFC,10727.0404504979,3511.83928221706,4,N_Arhgap25,mPFC_FR2_r1-mPFC
2985094901511100166-mPFC_FR2_r1-mPFC,10700.2059907478,3444.38656274147,4,N_Arhgap25,mPFC_FR2_r1-mPFC
2985094901511100173-mPFC_FR2_r1-mPFC,10662.634991107,3462.91423604391,1,N_Slc30a3,mPFC_FR2_r1-mPFC
2985094901511100176-mPFC_FR2_r1-mPFC,10742.7461266761,3468.35451334814,4,N_Arhgap25,mPFC_FR2_r1-mPFC
2985094901511100178-mPFC_FR2_r1-mPFC,10636.8592955473,3469.0898950759,13,N_Sst,mPFC_FR2_r1-mPFC
2985094901511100182-mPFC_FR2_r1-mPFC,10718.2636300921,3476.54606411467,4,N_Arhgap25,mPFC_FR2_r1-mPFC
2985094901511100184-mPFC_FR2_r1-mPFC,10722.5261225434,3516.29675257108,4,N_Arhgap25,mPFC_FR2_r1-mPFC
2985094901511200004-mPFC_FR2_r1-mPFC,10690.5191819337,3422.5346397685,4,N_Arhgap25,mPFC_FR2_r1-mPFC
2985094901511200012-mPFC_FR2_r1-mPFC,10738.3797267773,3441.91353087422,4,N_Arhgap25,mPFC_FR2_r1-mPFC
2985094901511200021-mPFC_FR2_r1-mPFC,10663.2551315762,3462.46094192641,1,N_Slc30a3,mPFC_FR2_r1-mPFC
2985094901511200022-mPFC_FR2_r1-mPFC,10737.852108877,3459.10414411059,4,N_Arhgap25,mPFC_FR2_r1-mPFC
2985094901511200047-mPFC_FR2_r1-mPFC,10727.1731172905,3513.86306834163,4,N_Arhgap25,mPFC_FR2_r1-mPFC
2985094901511200050-mPFC_FR2_r1-mPFC,10633.397504365,3523.03295764569,4,N_Arhgap25,mPFC_FR2_r1-mPFC
2985094901511200052-mPFC_FR2_r1-mPFC,10727.7774930379,3531.31946854881,4,N_Arhgap25,mPFC_FR2_r1-mPFC
2985094901511200054-mPFC_FR2_r1-mPFC,10652.1671655444,3535.63992274009,4,N_Arhgap25,mPFC_FR2_r1-mPFC
2985094901511200055-mPFC_FR2_r1-mPFC,10735.782517755,3537.39983350801,13,N_Sst,mPFC_FR2_r1-mPFC
2985094901511200061-mPFC_FR2_r1-mPFC,10679.0382315091,3420.77713630333,4,N_Arhgap25,mPFC_FR2_r1-mPFC
2985094901512100010-mPFC_FR2_r1-mPFC,10844.3269271474,3433.12118935333,13,N_Sst,mPFC_FR2_r1-mPFC
2985094901512100012-mPFC_FR2_r1-mPFC,10796.7480584959,3422.62714653522,13,N_Sst,mPFC_FR2_r1-mPFC
2985094901512100015-mPFC_FR2_r1-mPFC,10790.329157028,3423.84964772096,13,N_Sst,mPFC_FR2_r1-mPFC
2985094901512100023-mPFC_FR2_r1-mPFC,10821.4240305069,3452.27458718418,4,N_Arhgap25,mPFC_FR2_r1-mPFC
2985094901512100024-mPFC_FR2_r1-mPFC,10785.8920846554,3430.86191559896,4,N_Arhgap25,mPFC_FR2_r1-mPFC
2985094901512100031-mPFC_FR2_r1-mPFC,10763.6202795264,3440.59693571745,4,N_Arhgap25,mPFC_FR2_r1-mPFC
2985094901512100039-mPFC_FR2_r1-mPFC,10780.8896095923,3438.34796164478,4,N_Arhgap25,mPFC_FR2_r1-mPFC
2985094901512100048-mPFC_FR2_r1-mPFC,10837.8746331702,3450.25155145723,16,N_Dusp1,mPFC_FR2_r1-mPFC
2985094901512100054-mPFC_FR2_r1-mPFC,10771.9356388356,3451.08693985723,1,N_Slc30a3,mPFC_FR2_r1-mPFC
2985094901512100058-mPFC_FR2_r1-mPFC,10792.1226810458,3457.5014391855,4,N_Arhgap25,mPFC_FR2_r1-mPFC
2985094901512100059-mPFC_FR2_r1-mPFC,10859.77423475,3454.04866395157,4,N_Arhgap25,mPFC_FR2_r1-mPFC
2985094901512100081-mPFC_FR2_r1-mPFC,10758.8962545621,3471.5287214168,4,N_Arhgap25,mPFC_FR2_r1-mPFC
2985094901512100083-mPFC_FR2_r1-mPFC,10848.3025701824,3472.61555140461,4,N_Arhgap25,mPFC_FR2_r1-mPFC
2985094901512100107-mPFC_FR2_r1-mPFC,10847.2762954102,3488.87493641041,13,N_Sst,mPFC_FR2_r1-mPFC
2985094901512100109-mPFC_FR2_r1-mPFC,10778.9492994899,3491.67371083675,4,N_Arhgap25,mPFC_FR2_r1-mPFC
2985094901512100112-mPFC_FR2_r1-mPFC,10835.2387316732,3485.11542595746,16,N_Dusp1,mPFC_FR2_r1-mPFC
2985094901512100119-mPFC_FR2_r1-mPFC,10830.6121192984,3491.07181750934,13,N_Sst,mPFC_FR2_r1-mPFC
2985094901512100134-mPFC_FR2_r1-mPFC,10796.2816408965,3507.27817340618,4,N_Arhgap25,mPFC_FR2_r1-mPFC
2985094901512100139-mPFC_FR2_r1-mPFC,10759.6731387882,3505.73982633168,16,N_Dusp1,mPFC_FR2_r1-mPFC
2985094901512100143-mPFC_FR2_r1-mPFC,10857.7931745251,3520.51595551311,4,N_Arhgap25,mPFC_FR2_r1-mPFC
2985094901512100155-mPFC_FR2_r1-mPFC,10788.4388743861,3525.28464522291,8,N_Nptx1/Itm2a,mPFC_FR2_r1-mPFC
2985094901512100158-mPFC_FR2_r1-mPFC,10798.1152318995,3519.21895405078,4,N_Arhgap25,mPFC_FR2_r1-mPFC
2985094901512100159-mPFC_FR2_r1-mPFC,10770.3453893892,3525.15599741505,8,N_Nptx1/Itm2a,mPFC_FR2_r1-mPFC
2985094901512100191-mPFC_FR2_r1-mPFC,10791.2442358894,3459.8525359708,4,N_Arhgap25,mPFC_FR2_r1-mPFC
2985094901512100193-mPFC_FR2_r1-mPFC,10784.6645225261,3433.17835466044,4,N_Arhgap25,mPFC_FR2_r1-mPFC
2985094901512100194-mPFC_FR2_r1-mPFC,10752.2631597431,3463.13895171053,4,N_Arhgap25,mPFC_FR2_r1-mPFC
2985094901512100195-mPFC_FR2_r1-mPFC,10848.1996355312,3469.65015029446,4,N_Arhgap25,mPFC_FR2_r1-mPFC
2985094901512100199-mPFC_FR2_r1-mPFC,10808.1121521979,3499.09366743599,4,N_Arhgap25,mPFC_FR2_r1-mPFC
2985094901512100201-mPFC_FR2_r1-mPFC,10769.9521694394,3452.02464130231,1,N_Slc30a3,mPFC_FR2_r1-mPFC
2985094901512100208-mPFC_FR2_r1-mPFC,10836.9419353363,3479.18325871208,16,N_Dusp1,mPFC_FR2_r1-mPFC
2985094901512100209-mPFC_FR2_r1-mPFC,10769.5248985025,3479.26593918184,4,N_Arhgap25,mPFC_FR2_r1-mPFC
2985094901512100211-mPFC_FR2_r1-mPFC,10858.1133303829,3489.95498141992,13,N_Sst,mPFC_FR2_r1-mPFC
2985094901512100213-mPFC_FR2_r1-mPFC,10781.7885294771,3494.50584247835,4,N_Arhgap25,mPFC_FR2_r1-mPFC
