names,center_x,center_y,cluster_no,cell_type,fov
2997380200523100185-mPFC_NF3_r0-mPFC,5168.09958565679,6073.65863044231,5,N_Otof,mPFC_NF3_r0-mPFC
2997380200523100191-mPFC_NF3_r0-mPFC,5119.43258045707,6067.75124219124,5,N_Otof,mPFC_NF3_r0-mPFC
2997380200523100193-mPFC_NF3_r0-mPFC,5145.25956325054,6071.54925987252,5,N_Otof,mPFC_NF3_r0-mPFC
2997380200523100203-mPFC_NF3_r0-mPFC,5090.45611119858,6128.39876284378,11,N_Lhx6,mPFC_NF3_r0-mPFC
2997380200523100211-mPFC_NF3_r0-mPFC,5083.9995929906,6026.64636879332,1,N_Slc30a3,mPFC_NF3_r0-mPFC
2997380200523100212-mPFC_NF3_r0-mPFC,5084.37998567154,6039.8650014089,5,N_Otof,mPFC_NF3_r0-mPFC
2997380200523100220-mPFC_NF3_r0-mPFC,5151.84171701307,6068.32123608418,5,N_Otof,mPFC_NF3_r0-mPFC
2997380200523100221-mPFC_NF3_r0-mPFC,5159.63721504965,6073.32291346186,5,N_Otof,mPFC_NF3_r0-mPFC
2997380200523100227-mPFC_NF3_r0-mPFC,5134.59971036349,6112.01238926266,5,N_Otof,mPFC_NF3_r0-mPFC
2997380200523100228-mPFC_NF3_r0-mPFC,5088.40134428093,6118.51056321321,1,N_Slc30a3,mPFC_NF3_r0-mPFC
2997380200523200002-mPFC_NF3_r0-mPFC,5101.37190491294,6029.30331969626,5,N_Otof,mPFC_NF3_r0-mPFC
2997380200523200004-mPFC_NF3_r0-mPFC,5085.56357261138,6030.58738460761,5,N_Otof,mPFC_NF3_r0-mPFC
2997380200523200006-mPFC_NF3_r0-mPFC,5172.20495232927,6035.3396403923,5,N_Otof,mPFC_NF3_r0-mPFC
2997380200523200008-mPFC_NF3_r0-mPFC,5188.71173106482,6043.71088157104,5,N_Otof,mPFC_NF3_r0-mPFC
2997380200523200011-mPFC_NF3_r0-mPFC,5074.56150349563,6048.71366282854,5,N_Otof,mPFC_NF3_r0-mPFC
2997380200523200014-mPFC_NF3_r0-mPFC,5121.29405139463,6070.82830734056,5,N_Otof,mPFC_NF3_r0-mPFC
2997380200523200018-mPFC_NF3_r0-mPFC,5161.11501730412,6072.94949026806,5,N_Otof,mPFC_NF3_r0-mPFC
2997380200523200044-mPFC_NF3_r0-mPFC,5168.11061432094,6032.93607827417,5,N_Otof,mPFC_NF3_r0-mPFC
2997380200523200045-mPFC_NF3_r0-mPFC,5088.08507646499,6041.02768007393,5,N_Otof,mPFC_NF3_r0-mPFC
2997380200523200046-mPFC_NF3_r0-mPFC,5075.83432691455,6051.59165476753,5,N_Otof,mPFC_NF3_r0-mPFC
2997380200523200049-mPFC_NF3_r0-mPFC,5151.26307038907,6069.0668536984,5,N_Otof,mPFC_NF3_r0-mPFC
2997380200523200064-mPFC_NF3_r0-mPFC,5077.92418492137,6055.50422037435,5,N_Otof,mPFC_NF3_r0-mPFC
2997380200523200069-mPFC_NF3_r0-mPFC,5084.06760686446,6142.80564267938,20,N_Npy,mPFC_NF3_r0-mPFC
2997380200524100015-mPFC_NF3_r0-mPFC,5284.54711025981,6052.41331281145,5,N_Otof,mPFC_NF3_r0-mPFC
2997380200524100018-mPFC_NF3_r0-mPFC,5274.65558260048,6043.28689230869,5,N_Otof,mPFC_NF3_r0-mPFC
2997380200524100021-mPFC_NF3_r0-mPFC,5286.02666604841,6045.62514609143,5,N_Otof,mPFC_NF3_r0-mPFC
2997380200524100022-mPFC_NF3_r0-mPFC,5254.37326179027,6053.11733900384,5,N_Otof,mPFC_NF3_r0-mPFC
2997380200524100024-mPFC_NF3_r0-mPFC,5223.65439753364,6053.65594196846,5,N_Otof,mPFC_NF3_r0-mPFC
2997380200524100026-mPFC_NF3_r0-mPFC,5286.61522973303,6056.74046415655,5,N_Otof,mPFC_NF3_r0-mPFC
2997380200524100028-mPFC_NF3_r0-mPFC,5200.55537788532,6059.00951354155,5,N_Otof,mPFC_NF3_r0-mPFC
2997380200524100030-mPFC_NF3_r0-mPFC,5215.88894387635,6064.57423616342,5,N_Otof,mPFC_NF3_r0-mPFC
2997380200524100034-mPFC_NF3_r0-mPFC,5230.75066420197,6067.86392314094,5,N_Otof,mPFC_NF3_r0-mPFC
2997380200524100053-mPFC_NF3_r0-mPFC,5272.28444920012,6089.3981661068,5,N_Otof,mPFC_NF3_r0-mPFC
2997380200524100054-mPFC_NF3_r0-mPFC,5214.08140964512,6090.41580037227,5,N_Otof,mPFC_NF3_r0-mPFC
2997380200524100056-mPFC_NF3_r0-mPFC,5256.19929299431,6092.13355765776,5,N_Otof,mPFC_NF3_r0-mPFC
2997380200524100063-mPFC_NF3_r0-mPFC,5283.98206002563,6099.33602061733,1,N_Slc30a3,mPFC_NF3_r0-mPFC
2997380200524100083-mPFC_NF3_r0-mPFC,5239.8285340207,6112.87594576748,17,N_Vip,mPFC_NF3_r0-mPFC
2997380200524100086-mPFC_NF3_r0-mPFC,5204.13846006057,6115.63976392608,5,N_Otof,mPFC_NF3_r0-mPFC
2997380200524100133-mPFC_NF3_r0-mPFC,5304.17031944815,6046.88036709377,5,N_Otof,mPFC_NF3_r0-mPFC
2997380200524100136-mPFC_NF3_r0-mPFC,5255.99027451191,6092.94404447248,1,N_Slc30a3,mPFC_NF3_r0-mPFC
2997380200524100140-mPFC_NF3_r0-mPFC,5240.51085530771,6092.36184100314,5,N_Otof,mPFC_NF3_r0-mPFC
2997380200524100145-mPFC_NF3_r0-mPFC,5211.8181410426,6102.94338702712,5,N_Otof,mPFC_NF3_r0-mPFC
2997380200524100150-mPFC_NF3_r0-mPFC,5268.48624259119,6122.54700080628,5,N_Otof,mPFC_NF3_r0-mPFC
2997380200524100158-mPFC_NF3_r0-mPFC,5259.1340725267,6052.3048944042,5,N_Otof,mPFC_NF3_r0-mPFC
2997380200524100163-mPFC_NF3_r0-mPFC,5249.34977975469,6057.11695237557,5,N_Otof,mPFC_NF3_r0-mPFC
2997380200524100175-mPFC_NF3_r0-mPFC,5216.64960313419,6116.73552811432,5,N_Otof,mPFC_NF3_r0-mPFC
2997380200524200019-mPFC_NF3_r0-mPFC,5280.18292144266,6052.89200945478,5,N_Otof,mPFC_NF3_r0-mPFC
2997380200524200024-mPFC_NF3_r0-mPFC,5305.73736033896,6066.89997753004,5,N_Otof,mPFC_NF3_r0-mPFC
2997380200524200035-mPFC_NF3_r0-mPFC,5310.17280685548,6109.56077623475,5,N_Otof,mPFC_NF3_r0-mPFC
2997380200524200046-mPFC_NF3_r0-mPFC,5274.93564896105,6143.27315985502,5,N_Otof,mPFC_NF3_r0-mPFC
2997380200525100035-mPFC_NF3_r0-mPFC,5378.45554349947,6047.44409569882,20,N_Npy,mPFC_NF3_r0-mPFC
2997380200525100055-mPFC_NF3_r0-mPFC,5334.14791040665,6068.38123625737,5,N_Otof,mPFC_NF3_r0-mPFC
2997380200525100056-mPFC_NF3_r0-mPFC,5361.45392200406,6129.53986372768,5,N_Otof,mPFC_NF3_r0-mPFC
2997380200525100072-mPFC_NF3_r0-mPFC,5359.83523191476,6081.91414849624,5,N_Otof,mPFC_NF3_r0-mPFC
2997380200525100086-mPFC_NF3_r0-mPFC,5371.75721529497,6085.67037825018,5,N_Otof,mPFC_NF3_r0-mPFC
2997380200525100090-mPFC_NF3_r0-mPFC,5355.94785963256,6093.71189649596,5,N_Otof,mPFC_NF3_r0-mPFC
2997380200525100097-mPFC_NF3_r0-mPFC,5362.80993761205,6102.85373293427,5,N_Otof,mPFC_NF3_r0-mPFC
2997380200525100115-mPFC_NF3_r0-mPFC,5381.57329250918,6118.40747095732,5,N_Otof,mPFC_NF3_r0-mPFC
2997380200525100127-mPFC_NF3_r0-mPFC,5326.49425422107,6135.96034018584,5,N_Otof,mPFC_NF3_r0-mPFC
2997380200525100133-mPFC_NF3_r0-mPFC,5387.97134389295,6136.1937083565,5,N_Otof,mPFC_NF3_r0-mPFC
2997380200525100134-mPFC_NF3_r0-mPFC,5367.82641280902,6139.53127589017,5,N_Otof,mPFC_NF3_r0-mPFC
2997380200525100154-mPFC_NF3_r0-mPFC,5344.12517564725,6054.35644578398,20,N_Npy,mPFC_NF3_r0-mPFC
2997380200525100159-mPFC_NF3_r0-mPFC,5400.43699658462,6112.71240188614,5,N_Otof,mPFC_NF3_r0-mPFC
2997380200525100166-mPFC_NF3_r0-mPFC,5329.34404907949,6074.65864033452,5,N_Otof,mPFC_NF3_r0-mPFC
2997380200525100193-mPFC_NF3_r0-mPFC,5344.5610980381,6079.40591685535,5,N_Otof,mPFC_NF3_r0-mPFC
