names,center_x,center_y,cluster_no,cell_type,fov
2944521900415100016-mPFC_HC1_r2-mPFC,10460.5662409586,1613.48736776098,5,N_Otof,mPFC_HC1_r2-mPFC
2944521900415100021-mPFC_HC1_r2-mPFC,10427.1160651243,1622.13200440713,5,N_Otof,mPFC_HC1_r2-mPFC
2944521900415100023-mPFC_HC1_r2-mPFC,10505.1873279132,1625.7395979084,5,N_Otof,mPFC_HC1_r2-mPFC
2944521900415100025-mPFC_HC1_r2-mPFC,10466.3259549008,1624.0574852293,5,N_Otof,mPFC_HC1_r2-mPFC
2944521900415100030-mPFC_HC1_r2-mPFC,10466.5687208449,1637.18965809664,13,N_Sst,mPFC_HC1_r2-mPFC
2944521900415100032-mPFC_HC1_r2-mPFC,10433.5048778577,1640.53987782,5,N_Otof,mPFC_HC1_r2-mPFC
2944521900415100035-mPFC_HC1_r2-mPFC,10441.7840292736,1640.42690209325,5,N_Otof,mPFC_HC1_r2-mPFC
2944521900415100036-mPFC_HC1_r2-mPFC,10407.1482523895,1642.98682264404,11,N_Lhx6,mPFC_HC1_r2-mPFC
2944521900415100037-mPFC_HC1_r2-mPFC,10450.7614310239,1646.7420798433,10,N_Crym,mPFC_HC1_r2-mPFC
2944521900415100038-mPFC_HC1_r2-mPFC,10425.6774643047,1650.50725439645,5,N_Otof,mPFC_HC1_r2-mPFC
2944521900415100050-mPFC_HC1_r2-mPFC,10474.3618655476,1658.07171981239,15,N_Nptx1/Car4,mPFC_HC1_r2-mPFC
2944521900415100051-mPFC_HC1_r2-mPFC,10454.3765555775,1664.82835863503,1,N_Slc30a3,mPFC_HC1_r2-mPFC
2944521900415100052-mPFC_HC1_r2-mPFC,10436.771828289,1666.20375759372,9,N_Rprm,mPFC_HC1_r2-mPFC
2944521900415100060-mPFC_HC1_r2-mPFC,10512.0882427776,1668.84323179852,15,N_Nptx1/Car4,mPFC_HC1_r2-mPFC
2944521900415100063-mPFC_HC1_r2-mPFC,10421.6120682227,1675.10672144954,5,N_Otof,mPFC_HC1_r2-mPFC
2944521900415100066-mPFC_HC1_r2-mPFC,10436.3751154243,1679.10294989751,17,N_Vip,mPFC_HC1_r2-mPFC
2944521900415100068-mPFC_HC1_r2-mPFC,10449.4428487909,1684.06093968416,1,N_Slc30a3,mPFC_HC1_r2-mPFC
2944521900415100074-mPFC_HC1_r2-mPFC,10475.8069564434,1695.33979559724,15,N_Nptx1/Car4,mPFC_HC1_r2-mPFC
2944521900415100081-mPFC_HC1_r2-mPFC,10402.9285452465,1705.43008256038,1,N_Slc30a3,mPFC_HC1_r2-mPFC
2944521900415100082-mPFC_HC1_r2-mPFC,10494.6147583185,1706.2259790434,17,N_Vip,mPFC_HC1_r2-mPFC
2944521900415100099-mPFC_HC1_r2-mPFC,10496.8753638498,1606.62017332041,5,N_Otof,mPFC_HC1_r2-mPFC
2944521900415100102-mPFC_HC1_r2-mPFC,10484.2396901123,1614.1973833582,5,N_Otof,mPFC_HC1_r2-mPFC
2944521900415100105-mPFC_HC1_r2-mPFC,10485.8302604016,1627.79034286028,5,N_Otof,mPFC_HC1_r2-mPFC
2944521900415100118-mPFC_HC1_r2-mPFC,10496.7959004294,1657.32568900932,1,N_Slc30a3,mPFC_HC1_r2-mPFC
2944521900415100125-mPFC_HC1_r2-mPFC,10422.6686618141,1687.28331164354,5,N_Otof,mPFC_HC1_r2-mPFC
2944521900415100130-mPFC_HC1_r2-mPFC,10462.4627401605,1618.06610671312,5,N_Otof,mPFC_HC1_r2-mPFC
2944521900415100134-mPFC_HC1_r2-mPFC,10489.9359795367,1640.6578211377,5,N_Otof,mPFC_HC1_r2-mPFC
2944521900415100144-mPFC_HC1_r2-mPFC,10455.6888065815,1663.25654279786,1,N_Slc30a3,mPFC_HC1_r2-mPFC
2944521900415200014-mPFC_HC1_r2-mPFC,10482.3935942895,1622.5527282774,5,N_Otof,mPFC_HC1_r2-mPFC
2944521900415200039-mPFC_HC1_r2-mPFC,10464.1580341479,1695.1548632148,1,N_Slc30a3,mPFC_HC1_r2-mPFC
2944521900415200043-mPFC_HC1_r2-mPFC,10507.4363856547,1705.68599117535,10,N_Crym,mPFC_HC1_r2-mPFC
2944521900415200057-mPFC_HC1_r2-mPFC,10406.5025155943,1595.62500852423,1,N_Slc30a3,mPFC_HC1_r2-mPFC
2944521900416100012-mPFC_HC1_r2-mPFC,10519.3079902773,1600.24833596254,1,N_Slc30a3,mPFC_HC1_r2-mPFC
2944521900416100013-mPFC_HC1_r2-mPFC,10604.2877335126,1603.63288571111,1,N_Slc30a3,mPFC_HC1_r2-mPFC
2944521900416100016-mPFC_HC1_r2-mPFC,10595.6544858002,1608.77445811588,4,N_Arhgap25,mPFC_HC1_r2-mPFC
2944521900416100025-mPFC_HC1_r2-mPFC,10584.0239948436,1616.60937658465,1,N_Slc30a3,mPFC_HC1_r2-mPFC
2944521900416100037-mPFC_HC1_r2-mPFC,10560.0124559563,1638.68061130356,1,N_Slc30a3,mPFC_HC1_r2-mPFC
2944521900416100040-mPFC_HC1_r2-mPFC,10581.8197462064,1637.67435157622,1,N_Slc30a3,mPFC_HC1_r2-mPFC
2944521900416100044-mPFC_HC1_r2-mPFC,10527.6264226937,1639.58831009518,1,N_Slc30a3,mPFC_HC1_r2-mPFC
2944521900416100052-mPFC_HC1_r2-mPFC,10608.3553031181,1647.04091446906,14,N_Sept4/Crym,mPFC_HC1_r2-mPFC
2944521900416100057-mPFC_HC1_r2-mPFC,10562.7879136794,1650.86411300203,13,N_Sst,mPFC_HC1_r2-mPFC
2944521900416100058-mPFC_HC1_r2-mPFC,10570.9937757675,1651.79957324439,13,N_Sst,mPFC_HC1_r2-mPFC
2944521900416100060-mPFC_HC1_r2-mPFC,10590.0246841903,1652.56300363608,1,N_Slc30a3,mPFC_HC1_r2-mPFC
2944521900416100062-mPFC_HC1_r2-mPFC,10579.2124225232,1655.7900269503,1,N_Slc30a3,mPFC_HC1_r2-mPFC
2944521900416100063-mPFC_HC1_r2-mPFC,10617.5397127801,1655.71429430228,14,N_Sept4/Crym,mPFC_HC1_r2-mPFC
2944521900416100068-mPFC_HC1_r2-mPFC,10531.1964089508,1666.26301807629,16,N_Dusp1,mPFC_HC1_r2-mPFC
2944521900416100069-mPFC_HC1_r2-mPFC,10614.3101320369,1668.28750752984,1,N_Slc30a3,mPFC_HC1_r2-mPFC
2944521900416100070-mPFC_HC1_r2-mPFC,10521.4086458252,1667.24707832118,13,N_Sst,mPFC_HC1_r2-mPFC
2944521900416100074-mPFC_HC1_r2-mPFC,10550.197378261,1669.75644416435,1,N_Slc30a3,mPFC_HC1_r2-mPFC
2944521900416100078-mPFC_HC1_r2-mPFC,10535.8097830661,1674.96936277354,16,N_Dusp1,mPFC_HC1_r2-mPFC
2944521900416100084-mPFC_HC1_r2-mPFC,10559.0670757328,1684.06369237764,1,N_Slc30a3,mPFC_HC1_r2-mPFC
2944521900416100091-mPFC_HC1_r2-mPFC,10572.155465113,1690.89242038788,14,N_Sept4/Crym,mPFC_HC1_r2-mPFC
2944521900416100092-mPFC_HC1_r2-mPFC,10592.91571698,1693.63034175525,14,N_Sept4/Crym,mPFC_HC1_r2-mPFC
2944521900416100109-mPFC_HC1_r2-mPFC,10608.6173343093,1707.73485289815,14,N_Sept4/Crym,mPFC_HC1_r2-mPFC
2944521900416100134-mPFC_HC1_r2-mPFC,10559.7765533636,1628.89034139868,1,N_Slc30a3,mPFC_HC1_r2-mPFC
2944521900416100137-mPFC_HC1_r2-mPFC,10567.5055944967,1650.69648915643,13,N_Sst,mPFC_HC1_r2-mPFC
2944521900416100140-mPFC_HC1_r2-mPFC,10532.2440207808,1671.63476702323,1,N_Slc30a3,mPFC_HC1_r2-mPFC
2944521900416100143-mPFC_HC1_r2-mPFC,10626.3823117185,1650.27558343644,11,N_Lhx6,mPFC_HC1_r2-mPFC
2944521900416100160-mPFC_HC1_r2-mPFC,10570.8233410549,1604.51858925228,17,N_Vip,mPFC_HC1_r2-mPFC
