names,center_x,center_y,cluster_no,cell_type,fov
2788213104246100266-BLA_FR24-BLA,4544.91507613223,7082.35255375861,11,N_Lhx6,BLA_FR24-BLA
2788213104246100286-BLA_FR24-BLA,4509.68549136478,7093.03052475588,13,N_Sst,BLA_FR24-BLA
2788213104246100328-BLA_FR24-BLA,4559.98833071744,6976.7137273994,2,N_Baiap3,BLA_FR24-BLA
2788213104246100329-BLA_FR24-BLA,4507.0478248059,6978.83705500246,3,N_Vipr2,BLA_FR24-BLA
2788213104246100332-BLA_FR24-BLA,4568.04394726335,7048.48905886135,2,N_Baiap3,BLA_FR24-BLA
2788213104246100342-BLA_FR24-BLA,4522.31196778301,7009.41882982499,2,N_Baiap3,BLA_FR24-BLA
2788213104246100344-BLA_FR24-BLA,4485.88317986567,7018.759054188,19,N_Pvalb,BLA_FR24-BLA
2788213104246100352-BLA_FR24-BLA,4455.35181484347,7037.76158157888,11,N_Lhx6,BLA_FR24-BLA
2788213104246100357-BLA_FR24-BLA,4457.94366137308,7051.81455432074,11,N_Lhx6,BLA_FR24-BLA
2788213104246100368-BLA_FR24-BLA,4571.25660462502,7086.00048079616,11,N_Lhx6,BLA_FR24-BLA
2788213104246100371-BLA_FR24-BLA,4557.97156729443,7089.38031824921,11,N_Lhx6,BLA_FR24-BLA
2788213104246100396-BLA_FR24-BLA,4456.28930589481,7060.7085575783,11,N_Lhx6,BLA_FR24-BLA
2788213104246200113-BLA_FR24-BLA,4458.37871283053,7043.24863069692,11,N_Lhx6,BLA_FR24-BLA
2788213104247100030-BLA_FR24-BLA,4673.54695561935,6966.52796104122,2,N_Baiap3,BLA_FR24-BLA
2788213104247100062-BLA_FR24-BLA,4626.78099642581,6981.45887203821,13,N_Sst,BLA_FR24-BLA
2788213104247100083-BLA_FR24-BLA,4652.87163129975,6994.79532932141,11,N_Lhx6,BLA_FR24-BLA
2788213104247100211-BLA_FR24-BLA,4654.83771637047,7062.22756663022,2,N_Baiap3,BLA_FR24-BLA
2788213104247100311-BLA_FR24-BLA,4689.55873780051,6978.55592296252,2,N_Baiap3,BLA_FR24-BLA
2788213104247100331-BLA_FR24-BLA,4696.03251152606,7017.48949591033,3,N_Vipr2,BLA_FR24-BLA
2788213104247100343-BLA_FR24-BLA,4656.54463866556,7048.87495359877,11,N_Lhx6,BLA_FR24-BLA
2788213104247100345-BLA_FR24-BLA,4658.96063694895,7062.37736177225,2,N_Baiap3,BLA_FR24-BLA
2788213104247100349-BLA_FR24-BLA,4630.76299733193,7063.86431754249,13,N_Sst,BLA_FR24-BLA
2788213104247100350-BLA_FR24-BLA,4602.24782066976,7075.10459925323,13,N_Sst,BLA_FR24-BLA
2788213104247100356-BLA_FR24-BLA,4619.31455336422,7081.73883380873,11,N_Lhx6,BLA_FR24-BLA
2788213104248100038-BLA_FR24-BLA,4815.43871698645,6977.94244367719,2,N_Baiap3,BLA_FR24-BLA
